Evaluation_counter,Function_value,Function_ID,Algorithm_ID,Problem_dimension,Run_ID
60,34.48212087928391,discrete,DE_exp,32,10
80,34.48212087928391,discrete,DE_exp,32,10
100,34.48212087928391,discrete,DE_exp,32,10
120,34.48212087928391,discrete,DE_exp,32,10
140,34.48212087928391,discrete,DE_exp,32,10
160,34.48212087928391,discrete,DE_exp,32,10
180,34.48212087928391,discrete,DE_exp,32,10
200,34.48212087928391,discrete,DE_exp,32,10
220,34.48212087928391,discrete,DE_exp,32,10
240,34.48212087928391,discrete,DE_exp,32,10
260,34.48212087928391,discrete,DE_exp,32,10
280,34.48212087928391,discrete,DE_exp,32,10
300,34.48212087928391,discrete,DE_exp,32,10
320,34.48212087928391,discrete,DE_exp,32,10
340,34.48212087928391,discrete,DE_exp,32,10
360,34.48212087928391,discrete,DE_exp,32,10
380,34.48212087928391,discrete,DE_exp,32,10
400,34.48212087928391,discrete,DE_exp,32,10
420,34.48212087928391,discrete,DE_exp,32,10
440,34.48212087928391,discrete,DE_exp,32,10
460,34.48212087928391,discrete,DE_exp,32,10
480,34.48212087928391,discrete,DE_exp,32,10
500,34.48212087928391,discrete,DE_exp,32,10
520,34.48212087928391,discrete,DE_exp,32,10
540,34.48212087928391,discrete,DE_exp,32,10
560,34.48212087928391,discrete,DE_exp,32,10
580,34.48212087928391,discrete,DE_exp,32,10
600,34.48212087928391,discrete,DE_exp,32,10
620,34.48212087928391,discrete,DE_exp,32,10
640,41.795147779152586,discrete,DE_exp,32,10
660,41.795147779152586,discrete,DE_exp,32,10
680,41.795147779152586,discrete,DE_exp,32,10
700,41.795147779152586,discrete,DE_exp,32,10
720,41.795147779152586,discrete,DE_exp,32,10
740,41.795147779152586,discrete,DE_exp,32,10
760,41.795147779152586,discrete,DE_exp,32,10
780,41.795147779152586,discrete,DE_exp,32,10
800,41.795147779152586,discrete,DE_exp,32,10
820,41.795147779152586,discrete,DE_exp,32,10
840,41.795147779152586,discrete,DE_exp,32,10
860,41.795147779152586,discrete,DE_exp,32,10
880,41.795147779152586,discrete,DE_exp,32,10
900,41.795147779152586,discrete,DE_exp,32,10
920,41.795147779152586,discrete,DE_exp,32,10
940,41.795147779152586,discrete,DE_exp,32,10
960,41.795147779152586,discrete,DE_exp,32,10
980,41.795147779152586,discrete,DE_exp,32,10
1000,41.795147779152586,discrete,DE_exp,32,10
40,-111.00494829268331,discrete,DE_exp,32,11
60,-97.5160908491505,discrete,DE_exp,32,11
80,2.730286031373666,discrete,DE_exp,32,11
100,2.730286031373666,discrete,DE_exp,32,11
120,2.730286031373666,discrete,DE_exp,32,11
140,2.730286031373666,discrete,DE_exp,32,11
160,2.730286031373666,discrete,DE_exp,32,11
180,2.730286031373666,discrete,DE_exp,32,11
200,2.730286031373666,discrete,DE_exp,32,11
220,2.730286031373666,discrete,DE_exp,32,11
240,2.730286031373666,discrete,DE_exp,32,11
260,2.730286031373666,discrete,DE_exp,32,11
280,2.730286031373666,discrete,DE_exp,32,11
300,2.730286031373666,discrete,DE_exp,32,11
320,2.730286031373666,discrete,DE_exp,32,11
340,13.670926622988816,discrete,DE_exp,32,11
360,40.769748299973855,discrete,DE_exp,32,11
380,40.769748299973855,discrete,DE_exp,32,11
400,40.769748299973855,discrete,DE_exp,32,11
